label	ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
Non-cod.lex-smallest.trans!inclusive.gain	3284	3473	13187.70676004872	929183.8608828007	0.013989968344931672	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	369
phen.all.exon!inclusive.gain	110824	447023	333.7545838446546	27599.272673133317	0.011948279189756869	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	3657
embryonic-lethal.lex-smallest.exon!inclusive.gain	5611	5634	316.41632507574406	551301.1404133999	0.0005735132456365903	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	166
Essential.lex-smallest.cds!inclusive.gain	2675	2697	67722.0568224299	1089133.3744394619	0.058519179452539156	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	232
HI3.all.exon!inclusive.gain	98475	342331	350.12465092663115	31085.73547869532	0.011137634970087122	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	3823
embryonic-lethal.all.intron!inclusive.gain	5606	22539	4875.371031038173	547234.8995897984	0.008828868891200863	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	171
HPO-dom.all.exon!inclusive.gain	14639	64011	337.0230206981351	211116.375136612	0.0015937319505175884	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	603
Decipher-loss.lex-smallest.trans!inclusive.gain	40	41	97291.55	75409408.53658536	0.001257127756566129	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	7
GI2.lex-smallest.intron!inclusive.gain	35391	35657	6471.447147579893	80997.01700949368	0.07398412544930894	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	803
phen.lex-smallest.trans!inclusive.gain	7737	8052	72512.7314204472	327558.3366502972	0.18123044759936374	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	742
No-phen.all.exon!inclusive.gain	103941	377516	364.04217777392944	29418.69989032345	0.012223143100544741	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	5068
GI3.all.intron!inclusive.gain	68695	271402	6032.587888492612	39030.93028706184	0.1338668633216102	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	2568
Decipher-loss.all.trans!inclusive.gain	47	252	96528.65957446808	64398761.770833336	0.0014655425602207418	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	10
Non-cod.all.intron!inclusive.gain	6085	10759	7690.284470008217	500966.48554058495	0.015116362195428909	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1154
HI1.lex-smallest.intron!inclusive.gain	41755	42069	6589.709831157945	67547.75548424179	0.08888307707172688	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1232
ISCA-gain.lex-smallest.exon!inclusive.gain	529	529	475.73724007561435	5840425.937735849	8.12956153068316e-05	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	10
HPO-dom.lex-smallest.trans!inclusive.gain	917	927	80155.9760087241	3292128.9564270154	0.02374376274319632	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	105
GI1.all.intron!inclusive.gain	58423	269840	6776.9897814217	46209.52584554293	0.12789836320322642	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1690
HI1.all.intron!inclusive.gain	43656	219719	7341.8989600513105	63567.3424880317	0.10353725480489438	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1306
GI2.lex-smallest.trans!inclusive.gain	3998	4074	60830.605302651325	713297.487371843	0.07856140276672988	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	264
Non-cod.lex-smallest.intron!inclusive.gain	5955	6098	7221.355667506297	512537.6492612492	0.013891361171323493	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1096
GI1.all.exon!inclusive.gain	67469	285887	299.38087121492833	45582.90327552987	0.006524881410996321	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1669
Decipher-loss.all.intron!inclusive.gain	543	3091	8067.1049723756905	5682531.202205882	0.0014150175929248277	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	59
HPO-rec.all.exon!inclusive.gain	19252	65469	291.88089549137754	160497.4871968005	0.0018152056083807482	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	606
ISCA-loss.lex-smallest.exon!inclusive.gain	3888	3908	398.69495884773664	795609.998971458	0.0005007388670379974	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	197
Prot-cod.all.intron!inclusive.gain	170396	754478	6404.472739970422	11763.005657376598	0.35252269269715497	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	7478
CGD-dom.lex-smallest.intron!inclusive.gain	10051	10069	6320.415879017013	301646.5292479109	0.020521033539782796	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	365
Essential.lex-smallest.exon!inclusive.gain	37822	38035	322.6725715192216	81523.76305422626	0.00394231064021473	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1077
OMIM.all.trans!inclusive.gain	3272	13189	78596.38019559902	867250.2462572564	0.08307304727654226	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	347
Prot-cod.all.exon!inclusive.gain	209158	823740	346.91537497968045	14453.680147638877	0.02343917545114032	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	8302
Decipher-gain.all.cds!inclusive.gain	11	50	70642.09090909091	257908362.41666666	0.00025101549566754406	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1
GI1.lex-smallest.trans!inclusive.gain	3297	3379	110321.2602365787	828365.1355366888	0.1174958326051836	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	362
ISCA-gain.all.cds!inclusive.gain	31	218	106099.7741935484	96637134.96875	0.0010624792451727203	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	3
HI3.lex-smallest.exon!inclusive.gain	85932	87126	343.4761672019737	35680.842260831116	0.009534454037615984	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	3303
CGD-rec.all.exon!inclusive.gain	21950	74209	294.9953986332574	140731.73263177075	0.0020916743375456073	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	658
HI3.all.cds!inclusive.gain	9098	28660	43923.88250164872	296302.66282009013	0.12908951089377912	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	780
.snakemake_times!inclusive.gain	0	0	0	3095677412.0	0.0	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	0
All-genes.all.intron!inclusive.gain	175152	765923	6428.299134466064	11245.870536045628	0.3637101997887369	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	8547
HI3.all.intron!inclusive.gain	79402	309810	5669.752915543689	33317.225936047755	0.14542526920114376	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	3425
HPO-rec.all.intron!inclusive.gain	16359	60757	5334.285775414145	183888.3759779951	0.028188848315310187	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	587
Curated-gain.lex-smallest.exon!inclusive.gain	3093	3095	352.54833494988685	1000189.7155785391	0.0003522434203812965	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	214
embryonic-lethal.all.exon!inclusive.gain	6559	24191	319.7441683183412	471582.34908536583	0.0006774614150267929	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	200
OMIM.all.intron!inclusive.gain	40977	170674	6101.542938721722	69443.469349407	0.0807651740555453	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1583
Curated-loss.all.trans!inclusive.gain	815	3933	141817.6319018405	3652078.4828431373	0.03733637411700699	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	150
Curated-loss.lex-smallest.trans!inclusive.gain	755	767	135730.6	3959260.3293650793	0.033103127154903954	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	134
Decipher-gain.lex-smallest.cds!inclusive.gain	10	10	73187.0	281358685.6363636	0.00023641675232793927	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	0
All-genes.lex-smallest.intron!inclusive.gain	171803	178700	5857.23170724609	12161.459762287257	0.32506293294619293	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	8154
ISCA-gain.all.trans!inclusive.gain	32	227	132803.875	93679626.9090909	0.0013727929090823498	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	4
Cancer-gain.lex-smallest.cds!inclusive.gain	16	16	28282.9375	182072052.05882353	0.0001461802829473887	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	0
embryonic-lethal.lex-smallest.cds!inclusive.gain	367	369	56585.82561307902	8355734.820652174	0.006708385673358397	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	33
Paralogs.lex-smallest.exon!inclusive.gain	2651	2916	329.71482459449265	1166969.5844645551	0.0002823530632138101	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	1000
Curated-gain.lex-smallest.trans!inclusive.gain	238	239	125615.15966386555	12827535.581589958	0.009657468793134057	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	44
embryonic-lethal.all.cds!inclusive.gain	391	1489	65011.68030690537	7832290.420918368	0.00821131003555612	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	38
CGD-dom.lex-smallest.exon!inclusive.gain	10856	10876	331.02063375092115	284800.94427558256	0.0011608315472632974	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	369
ISCA-gain.lex-smallest.cds!inclusive.gain	29	29	107772.27586206897	103085067.2	0.0010096000274075069	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	2
CGD-dom.all.intron!inclusive.gain	10881	53976	6953.131054131054	277524.38825583534	0.024439568123837834	3132	3132	35581.89846743295	952516.7270986275	0.035999392432818515	393
CGD-rec.all.cds!stringent.gain	1495	4959	61454.360535117055	2007889.8014705882	0.029678243813086296	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	52
Prot-cod.lex-smallest.exon!stringent.gain	184405	190742	341.7508202055259	16445.543268657202	0.02035759919806528	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	3995
OMIM.lex-smallest.exon!stringent.gain	41531	41991	305.7608292600708	74231.40852836367	0.004102027217298441	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	769
All-genes.lex-smallest.trans!stringent.gain	18932	21864	52581.293735474326	110928.45080019014	0.3215674375957878	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	888
Decipher-gain.all.exon!stringent.gain	116	459	406.5948275862069	26458378.17948718	1.5235760618070499e-05	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	0
HI1.lex-smallest.trans!stringent.gain	3526	3597	82310.96738513897	795420.7374539268	0.09375281477164456	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	113
embryonic-lethal.lex-smallest.intron!stringent.gain	5242	5265	4237.685043876383	586203.2170513065	0.0071757945171840145	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	47
CGD-dom.all.trans!stringent.gain	850	3781	92350.48235294118	3545451.8237367803	0.025357264195459393	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	29
Essential.lex-smallest.intron!stringent.gain	35139	35333	5780.118073934944	82315.59029595902	0.06561005620698052	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	378
phen.all.intron!stringent.gain	91936	413834	6616.905858423251	27054.8914474042	0.1965100932809985	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	1722
Curated-loss.lex-smallest.cds!stringent.gain	754	760	117732.0901856764	3982658.829139073	0.02867546717106065	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	54
Paralogs.lex-smallest.cds!stringent.gain	373	414	21482.581769436998	8255787.189839573	0.0025884489672401306	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	116
Decipher-loss.all.exon!stringent.gain	680	3343	385.8411764705882	4545396.5345080765	8.475430901906908e-05	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	10
HI2.lex-smallest.intron!stringent.gain	38815	39057	6497.184258662888	73255.59575948062	0.08146462742610858	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	497
HI2.lex-smallest.exon!stringent.gain	42410	42674	338.52459325630747	72653.80641814624	0.004637701571987954	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	497
Curated-loss.all.cds!stringent.gain	808	3592	125007.38118811882	3701695.238566131	0.03262806505886667	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	59
HI1.all.exon!stringent.gain	52712	236191	340.8444946122325	58386.1820992924	0.005803768483871988	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	531
No-phen.lex-smallest.trans!stringent.gain	9655	10272	49936.72232004143	270664.70153272577	0.15574589656242904	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	492
Paralogs.lex-smallest.trans!stringent.gain	375	419	26868.210666666666	8206387.853723404	0.003254725108289158	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	116
Curated-loss.all.intron!stringent.gain	10467	54371	11027.32569026464	284701.4132594574	0.03728522150033377	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	380
GI2.all.cds!stringent.gain	4203	15538	54080.53033547466	682297.0844433872	0.0734251146837518	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	81
HI2.all.trans!stringent.gain	3715	14351	79982.79596231494	753105.8463401507	0.09598418938878764	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	110
phen.lex-smallest.exon!stringent.gain	96102	97772	327.55397390272833	31884.52826654735	0.010168563390351087	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	1624
GI3.lex-smallest.intron!stringent.gain	66577	67784	5476.682382804873	41020.402069752774	0.1177839401439545	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	1383
HPO-dom.lex-smallest.intron!stringent.gain	11265	11324	6161.899067909454	268619.17441860464	0.022422812122130768	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	246
HPO-rec.lex-smallest.trans!stringent.gain	1196	1207	67439.57859531773	2518813.4302422726	0.02605495510848144	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	38
CGD-dom.lex-smallest.cds!stringent.gain	800	801	70855.4425	3793998.8239700375	0.01831080776707234	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	25
Curated-loss.all.exon!stringent.gain	12666	58314	353.80775303963367	244035.37404278835	0.0014476085210392716	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	422
Curated-gain.all.cds!stringent.gain	249	1066	106361.24096385542	12276773.852	0.008555138496452614	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	29
ISCA-loss.lex-smallest.trans!stringent.gain	284	288	132844.74295774646	10729647.385964911	0.0121872863282694	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	11
HI3.lex-smallest.trans!stringent.gain	8806	9203	48199.469679763795	303307.9234699671	0.13710877249505868	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	373
Non-cod.all.cds!stringent.gain	104	254	47297.78846153846	29435794.685714286	0.0015889801634150374	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	8
Paralogs.all.intron!stringent.gain	2400	11967	4296.504166666667	1285033.6534777177	0.0033309704557808106	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	705
Curated-gain.all.exon!stringent.gain	3709	16095	360.9312483149097	834053.5628032346	0.0004324397609423782	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	158
Cancer-loss.lex-smallest.intron!stringent.gain	6395	6409	6049.503831118061	477953.5389305816	0.012496966528242382	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	96
CGD-rec.lex-smallest.intron!stringent.gain	17149	17303	5033.765350749315	175472.49970845482	0.027885348022819115	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	299
Cancer-gain.lex-smallest.trans!stringent.gain	16	16	35170.6875	182065569.47058824	0.00018177959945653408	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	0
No-phen.lex-smallest.intron!stringent.gain	80985	82872	5606.878236710502	32618.037413874004	0.14667969997127078	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	2329
Decipher-loss.lex-smallest.exon!stringent.gain	559	562	369.48121645796067	5527626.557142857	6.671883808027734e-05	1169	1169	55370.63387510693	2590554.8213675213	0.020909242916942537	8
